Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Velocity x (m/s),Velocity y (m/s),Velocity z (m/s),Position x (m),Position y (m),Position z (m)
164.0501108,-19.444962877220732,0.4787548310045478,-11.50052931274692,23.637503734962454,-257.633782194051,47.060855373160166,-125.73472436474886,-4274.306696753476,768.8897003724653,-2175.992541068245
164.0551468,-19.40785194366311,0.48081942591249616,-11.389460054723788,23.553889897470757,-257.73170702710047,47.0632663824891,-125.79264103036773,-4275.604387055332,769.1267049110455,-2176.6258869743083
164.0601829,-19.36956794502643,0.4829020081202839,-11.276523789999793,23.469115992093887,-257.8294469102742,47.06568783719994,-125.84999949014947,-4276.902595819008,769.363726324219,-2177.2595357252726
164.0652188,-19.330120329965332,0.48501029806158213,-11.161763559886662,23.383216191949163,-257.9269901174885,47.06811968342263,-125.90678693630349,-4278.201244739621,769.6007505448654,-2177.8934467256545
164.0702548,-19.289516949080205,0.4871531626761296,-11.045229559477196,23.296223018769474,-258.02433660347003,47.070562195283664,-125.96299757759097,-4279.5004101803015,769.8377917458355,-2178.5276548430593
164.0752908,-19.247760175241694,0.48934112444667477,-10.926976797302544,23.20816384355418,-258.12147861082593,47.07301549861091,-126.01862135365269,-4280.800065343015,770.0748452744696,-2179.16214455953
164.0803268,-19.20484382048185,0.49158700657287185,-10.807062390457816,23.11905859334134,-258.21841033106824,47.075479820513614,-126.07364960880379,-4282.100209183369,770.3119111856827,-2179.796912897812
164.0853628,-19.160752076191375,0.49390606330987596,-10.685543604014443,23.02891919801472,-258.3151259245485,47.07795545267872,-126.12807397500234,-4283.400840627665,770.5489895357015,-2180.431956837798
164.0903988,-19.115460926380372,0.4963151146750915,-10.562477121314759,22.93775008273397,-258.411619472004,47.08044276361355,-126.18188637259205,-4284.701958572571,770.7860803824096,-2181.067273317952
164.0954348,-19.068941120310765,0.4988307677536956,-10.437919767919118,22.8455494414102,-258.5078849332291,47.082942206531044,-126.23507900737488,-4286.003561884661,771.023183785764,-2181.7028592367774
164.1004708,-19.021161275014553,0.5014672604882873,-10.311930011054349,22.75231142918345,-258.60391612071135,47.08545431827746,-126.28764437132631,-4287.305649399719,771.2602998082143,-2182.3387114542475
164.1055068,-18.972090328658453,0.5042344649377827,-10.184568742938424,22.658028691377467,-258.69970668889215,47.087979707401274,-126.33957525086187,-4288.608219921951,771.4974285150905,-2182.9748267932546
164.1105428,-18.921699653940593,0.5071361951359854,-10.055898493212048,22.56269490177745,-258.79525013578706,47.090519032166696,-126.39086473905121,-4289.911272223232,771.7345699749163,-2183.611202041148
164.1155787,-18.869965085789488,0.5101690207370895,-9.925981339790841,22.46630726772319,-258.89053792307425,47.09307291933178,-126.44150523827314,-4291.214779153273,771.9717195502704,-2184.2478213071317
164.1206147,-18.816867390254163,0.513322628541093,-9.794876489521814,22.368867368983434,-258.9855670672466,47.095642130520226,-126.49149248030051,-4292.518791185644,772.2088867347668,-2184.884706595389
164.1256507,-18.762390392248438,0.5165820035814375,-9.662638115045809,22.27037976327791,-259.0803288114237,47.098227223277554,-126.54081947830164,-4293.823281111463,772.4460668977993,-2185.5218419568996
164.1306867,-18.70651882085907,0.5199297834670014,-9.529313119361186,22.170851059560025,-259.1748162094394,47.1008287302476,-126.58948052384919,-4295.12824756663,772.6832601206911,-2186.1592240523073
164.1357227,-18.64923742114035,0.5233475921667816,-9.394938971618538,22.070290839533286,-259.26902223822105,47.10344709663713,-126.6374701447182,-4296.433689151839,772.9204664872227,-2186.7968495140894
164.1407587,-18.590530892588387,0.526816598891255,-9.259542564150752,21.968712877064156,-259.3629397978737,47.10608267511128,-126.68478305737916,-4297.739604432243,773.1576860831875,-2187.434714947651
164.1457947,-18.530384162169717,0.5303176760030648,-9.123140622621513,21.866135395072845,-259.4565617114491,47.10873572350331,-126.7314141137324,-4299.045991937048,773.394918995916,-2188.07281693213
164.1508307,-18.468782704699287,0.5338314037214555,-8.985741517214466,21.762580171938126,-259.5498807260896,47.111406403319656,-126.77735824990783,-4300.352850159103,773.6321653137908,-2188.7111520209405
164.1558667,-18.405712649913504,0.5373380919073081,-8.847347901597441,21.658070851537264,-259.6428895157903,47.11409477826879,-126.82261044418844,-4301.66017755457,773.8694251257656,-2189.349716742111
164.1609027,-18.341160687006322,0.5408177850784356,-8.707959415535495,21.552631129104224,-259.73558068469555,47.11680081289965,-126.86716568822105,-4302.9679725425385,774.1066985208649,-2189.988507598415
164.1659386,-18.27511379151212,0.5442502609339571,-8.567574952915237,21.446283207078295,-259.82794493579917,47.11952431718352,-126.9110181010417,-4304.276207521874,774.343980875726,-2190.6275083762866
164.1709746,-18.20755872229676,0.5476151057098069,-8.426194397211038,21.3390465020404,-259.919978408853,47.12226516149757,-126.9541644085045,-4305.584932792854,774.5812817016327,-2191.2667409058445
164.1760106,-18.138481397585018,0.5508918757045212,-8.283819857551354,21.230936597717477,-260.01167167457885,47.12502295116994,-126.996598723489,-4306.894120687768,774.8185963731013,-2191.9061889274135
164.1810467,-18.06786638771718,0.554060335906884,-8.140456453459992,21.121964555896607,-260.1030188807449,47.12779729774517,-127.03831686867348,-4308.203795484316,775.0559296871284,-2192.5458615466187
164.1860827,-17.995696559415244,0.5571007691803848,-7.9961127822203855,21.012136516764695,-260.1940086558733,47.13058754559679,-127.07931220737302,-4309.513903399651,775.2932723001634,-2193.185729736631
164.1911186,-17.921952741919878,0.5599942908102388,-7.850801320567289,20.901453352460738,-260.28463318417727,47.133393049360315,-127.1195798317332,-4310.824442595878,775.5306242901036,-2193.8257898368443
164.1961546,-17.8466134532535,0.5627231011156433,-7.704539017780152,20.78991031697323,-260.3748881381854,47.13621318060883,-127.15911646718351,-4312.135463270565,775.7679951585901,-2194.4660635941236
164.2011906,-17.76965488298224,0.5652706674868875,-7.557348032560404,20.67749696235334,-260.4647636835358,47.13904705414604,-127.19791652567697,-4313.44693751385,776.0053802638607,-2195.1065346031987
164.2062266,-17.691051277148958,0.5676218675007686,-7.409256221586242,20.564197610402932,-260.5542516655268,47.141893757227514,-127.23597533036909,-4314.758863394503,776.2427796728246,-2195.7471991428947
164.2112626,-17.610775732110646,0.5697631387649223,-7.260296997210685,20.449992353586197,-260.6433437997583,47.14475230095224,-127.27328834470092,-4316.071238939882,776.4801934475986,-2196.3880534688274
164.2162986,-17.528801244619434,0.5716826708479731,-7.1105083753057485,20.334858418586073,-260.73203166634505,47.147621628119055,-127.3098512003788,-4317.384062135304,776.7176216451514,-2197.0290938142007
164.2213346,-17.44510171792131,0.573370663754705,-6.959931243991256,20.21877184463594,-260.8203067094133,47.15050062204946,-127.34565972055697,-4318.697330923339,776.9550643169782,-2197.670316390702
164.2263706,-17.359652610158648,0.5748196595506238,-6.808607170632323,20.10170938509555,-260.9081602416646,47.15338811671212,-127.38070993430163,-4320.011043203119,777.1925215088219,-2198.3117173894916
164.2314066,-17.27243113886938,0.5760248853682504,-6.656576360308442,19.983650280724483,-260.99558345220964,47.15628290851763,-127.41499808001306,-4321.3251968297445,777.4299932604642,-2198.953292982274
164.2364425,-17.183416258625055,0.5769844706139133,-6.5038763095168886,19.864577518071744,-261.08256568818183,47.159183712237855,-127.44851993290591,-4322.639763505371,777.6674748896418,-2199.595026577454
164.2414785,-17.09258873234318,0.5776994589931934,-6.35054112564555,19.744478610362037,-261.1691013724601,47.16208940603186,-127.48127345400057,-4323.954793203027,777.9049758553531,-2200.236939797201
164.2465145,-16.99993143690259,0.5781737508432148,-6.196601049446224,19.62334630115696,-261.255179649316,47.16499870050735,-127.51325477910926,-4325.270257542637,778.1424914632049,-2200.8790160192907
164.2515505,-16.905429770617914,0.5784141554639578,-6.042081936986826,19.50117936382247,-261.34079130403256,47.167910383516606,-127.54446086199438,-4326.586154197503,778.3800217282793,-2201.521251347277
164.2565865,-16.80907197381675,0.5784304237765461,-5.887004857213702,19.37798324683041,-261.4259270483572,47.17082327720352,-127.57488878662899,-4327.9024807943115,778.6175666596365,-2202.163641869691
164.2616225,-16.71084926515436,0.5782349723704132,-5.731385971336518,19.25377030902834,-261.5105775348172,47.17373625281765,-127.60453574308985,-4329.219234912849,778.8551262605326,-2202.8061836606557
164.2666585,-16.61075571217623,0.5778422878477821,-5.5752366909551805,19.12855962796981,-261.5947333717168,47.17664824413851,-127.63339900284161,-4330.536414085716,779.0927005286968,-2203.448872780348
164.2716945,-16.508787823760308,0.5772682330049385,-5.418564108799591,19.002376450775692,-261.6783851374832,47.179558257900105,-127.6614758948172,-4331.85401579812,779.3302894566684,-2204.091705275339
164.2767305,-16.4049440002019,0.5765294346577241,-5.261371622307693,18.875251454815395,-261.76152339296397,47.18246538072153,-127.68876378366922,-4333.172037487804,779.5678930321914,-2204.7346771788516
164.2817665,-16.299223998044376,0.5756428517143968,-5.103659465982618,18.74722015092589,-261.8441386909488,47.18536878295446,-127.7152600511591,-4334.490476544929,779.805511238615,-2205.377784510866
164.2868024,-16.19162846734236,0.574625536398387,-4.945424974579611,18.618322610578133,-261.9262199530805,47.18826766279141,-127.74096156986383,-4335.809304119475,780.0431393365035,-2206.0210105040965
164.2918384,-16.08215853179117,0.5734945260485411,-4.786662743904128,18.488603336411998,-262.00776099404186,47.191161476992704,-127.76586673003575,-4337.128569883498,780.280786739077,-2206.664376697754
164.2968745,-15.970815362587254,0.5722668413642598,-4.627364931829399,18.358111026602195,-262.088752352624,47.19404965277534,-127.78997284228039,-4338.448271108934,780.5184534199628,-2207.3078790795907
164.3019105,-15.857599740506997,0.5709595650506188,-4.467521767093248,18.22689816265465,-262.1691813787898,47.19693158858845,-127.81327625207703,-4339.768352586067,780.7561299107282,-2207.9514880608094
164.3069465,-15.742511645479242,0.5695898892271161,-4.307122231971565,18.09502044355609,-262.2490402510833,47.199806940958055,-127.8357746916962,-4341.088837668135,780.9938208983465,-2208.595212371088
164.3119824,-15.625549911891408,0.5681750625993043,-4.146154886291766,17.962536089889113,-262.3283179654787,47.20267533868121,-127.85746492854418,-4342.4096972272555,781.2315216286023,-2209.239035163789
164.3170184,-15.506711963765358,0.5667322667499511,-3.9846087733643567,17.829505076342194,-262.4070082348348,47.20553666829645,-127.8783449645515,-4343.730980778625,781.4692415064354,-2209.8829779330986
164.3220544,-15.385993632671148,0.5652784546793497,-3.8224742437822767,17.69598844908552,-262.4851000362846,47.20839073199182,-127.89841145433424,-4345.052659107257,781.7069757756302,-2210.5270238057633
164.3270904,-15.263389074351686,0.5638301736155007,-3.6597434637560333,17.562047938082806,-262.5625839002186,47.21123747428958,-127.91766143462588,-4346.374729175406,781.9447243994532,-2211.1711686772965
164.3321264,-15.138890810521136,0.5624034035557095,-3.496410502923572,17.427745942234022,-262.6394503275969,47.214076923043905,-127.93609190270932,-4347.697187897589,782.1824873411051,-2211.815408428198
164.3371624,-15.012489903854025,0.5610134317492401,-3.3324711429994944,17.293145735976232,-262.71568978171894,47.216909186584225,-127.95369982600211,-4349.020032140389,782.42026456413,-2212.4597389237733
164.3421984,-14.884176265599024,0.5596747514450809,-3.167922672583014,17.158311636226266,-262.7912926808746,47.21973445022651,-127.97048215067822,-4350.343258722228,782.658056032807,-2213.1041560139893
164.3472344,-14.753939119128406,0.5584009442853658,-3.0027638303685866,17.023308965370443,-262.866249392548,47.222552972274784,-127.98643580925732,-4351.666864413166,782.8958617125364,-2213.7486555334112
164.3522704,-14.621767650040066,0.5572045109817702,-2.8369948189529928,16.88820388155161,-262.94055022995224,47.22536507943021,-128.0015577279071,-4352.99084593462,783.1336815701915,-2214.3932333011403
164.3573063,-14.487651816650503,0.556096665652045,-2.6706171671603944,16.753063314505205,-263.01418398966103,47.22817110562706,-128.01584455011587,-4354.315173657647,783.3715108516285,-2215.0378723192057
164.3623423,-14.351583202972773,0.5550871469333997,-2.503633331159078,16.617955164466434,-263.0871438042095,47.23097160843528,-128.02929377816966,-4355.63989680103,783.609358972982,-2215.682593977515
164.3673783,-14.213555780099714,0.5541840772339892,-2.336046161045964,16.48294867937043,-263.15941837721994,47.23376702730725,-128.04190207562542,-4356.964985644608,783.8472211848677,-2216.327381248677
164.3724143,-14.073566515422886,0.5533938802766896,-2.1678584447177185,16.348114802733733,-263.23099784412835,47.2365578983202,-128.0536664040924,-4358.29043671265,784.0850974630299,-2216.9722298901074
164.3774503,-13.9316158396734,0.5527212686026856,-1.9990726209708103,16.21352638206639,-263.3018723250999,47.23934478990127,-128.06458373921998,-4359.616246479734,784.3229877859984,-2217.617135643967
164.3824863,-13.787707995355223,0.5521693145413258,-1.8296906477583836,16.079258234770652,-263.37203194246877,47.24212829420996,-128.07465106893923,-4360.942411370685,784.560892135225,-2218.2620942372164
164.3875223,-13.641851248080027,0.5517396358842342,-1.6597140093324927,15.945387076826995,-263.44146683993324,47.24490901887798,-128.08386539104131,-4362.268927760616,784.7988104951788,-2218.9071013816615
164.3925583,-13.494057963329212,0.5514326665264845,-1.4891438240339778,15.811991347910705,-263.5101672028184,47.24768757968429,-128.0922237107923,-4363.595791975133,785.0367428534136,-2219.5521527740184
164.3975943,-13.34434462166794,0.5512478666775276,-1.3179809266382194,15.679151059333003,-263.578123278722,47.25046459459293,-128.09972303909015,-4364.92300029057,785.2746892005893,-2220.197244095937
164.4026303,-13.192731793776181,0.551183780708753,-1.146225776506127,15.546947813501594,-263.6453253982366,47.25324067884951,-128.10636039103667,-4366.250548934336,785.5126495304673,-2220.842371014013
164.4076662,-13.039244033982252,0.551237986129911,-0.9738782079194047,15.415464977565776,-263.7117626762768,47.256016385250774,-128.11213266942457,-4367.578407714252,785.7506191142917,-2221.4875163686143
164.4127022,-12.883909695311628,0.5514069873935521,-0.8009371930741158,15.284787842027326,-263.77742830923216,47.258792419748936,-128.11703712007966,-4368.9066254971585,785.9886074028635,-2222.1327014181466
164.4177382,-12.726760703922977,0.5516860676927796,-0.6274007251933351,15.15500365974524,-263.84231167845763,47.261569305337446,-128.12107063978397,-4370.235172002445,786.2266096736868,-2222.777908973485
164.4227742,-12.567832331147219,0.5520691096191958,-0.45326582335446153,15.026201565884227,-263.90640364536245,47.26434759637434,-128.12423022983603,-4371.564043267628,786.4646259324448,-2223.4231346410734
164.4278102,-12.407162988435587,0.5525484217872793,-0.27852864164175456,14.89847239519236,-263.9696952489823,47.267127816410394,-128.12651287652244,-4372.89323528465,786.702656187535,-2224.0683740122176
164.4328462,-12.244794016976499,0.5531146355990753,-0.10318465749903752,14.771908417446069,-264.0321777217919,47.26991045026251,-128.12791554676176,-4374.222744000787,786.94070044989,-2224.713622662986
164.4378822,-12.080769403191102,0.5537567048169832,0.07277107581923713,14.646603004956017,-264.0938425044613,47.27269593556738,-128.1284351846969,-4375.552565319715,787.1787587327691,-2225.3588761541264
164.4429182,-11.915135389962874,0.5544619763125539,0.24934356657041618,14.522650192025111,-264.15468125917596,47.27548465433284,-128.12806870955907,-4376.882695102556,787.4168310514954,-2226.0041300309344
164.4479542,-11.747940017280541,0.5552162989717988,0.42653736106022644,14.400144082299178,-264.2146858809997,47.27827692484555,-128.12681301535784,-4378.213129169012,787.6549174231512,-2226.6493798231168
164.4529902,-11.579232665740879,0.5560041798833268,0.6043559332416442,14.279178174098861,-264.2738485069266,47.281072994127165,-128.12466497320756,-4379.543863298599,787.8930178662466,-2227.2946210446908
164.4580262,-11.40906369490716,0.5568090171944224,0.7828011249852282,14.159844726382936,-264.33216152263145,47.283873031177066,-128.12162143672774,-4380.874893231858,788.1311324003392,-2227.939849193873
164.4630622,-11.237484199327376,0.5576134115524478,0.9618726519837899,14.042234175356736,-264.3896175673989,47.286677121387655,-128.1176792502623,-4382.206214671603,788.3692610456229,-2228.5850597530016
164.4680982,-11.064545782020055,0.5583995176876766,1.1415676064368143,13.926434554027264,-264.4462095378266,47.289485262528224,-128.11283525958694,-4383.537823284251,788.6074038225051,-2229.2302481885363
164.4731342,-10.890300264767673,0.55914941538203,1.3218799807188164,13.81253095676947,-264.50193059038503,47.29229736249931,-128.10708632512092,-4384.869714701099,788.8455607511559,-2229.875409951089
164.4781702,-10.714799402970954,0.5598455015999666,1.502800301217384,13.700605123665927,-264.5567741425183,47.29511323895517,-128.10042933753803,-4386.2018845196135,789.0837318510498,-2230.520540475526
164.4832061,-10.538094694791106,0.5604708814553452,1.6843153899139969,13.590735143699794,-264.61073280083167,47.29793256491667,-128.09286138550112,-4387.53430184372,789.3219124107316,-2231.1656223719015
164.4882421,-10.360237274535114,0.5610097331150754,1.866408188847697,13.482995215615176,-264.66380264571484,47.300755096275694,-128.08437917319748,-4388.8670151239785,789.5601119062633,-2231.8106766636306
164.4932781,-10.181277888324724,0.5614476588229904,2.049057590277058,13.377455406703879,-264.7159768006293,47.30358034129166,-128.07497994155847,-4390.199993408622,789.7983256228946,-2232.45568592988
164.4983141,-10.001267003607758,0.5617720173663977,2.232238310088986,13.274181423022206,-264.7672497160748,47.30640779170148,-128.06466088753385,-4391.533232172988,790.036553573013,-2233.1006455454863
164.5033501,-9.82025509592395,0.5619721844265627,2.415920854667443,13.173234420727558,-264.81761609670514,47.30923687558095,-128.0534193354042,-4392.86672686511,790.274795766286,-2233.74555087149
164.5083861,-9.638293174441705,0.5620397261649254,2.6000715427016767,13.07467081142391,-264.8670709013681,47.312066967501714,-128.04125275798012,-4394.200472906968,790.5130522093624,-2234.39039725582
164.5134221,-9.455433528157787,0.5619685135027241,2.7846525939625475,12.978542093638673,-264.91560934579473,47.31489739956269,-128.02815879769102,-4395.534465695835,790.7513229056395,-2235.0351800341195
164.5184581,-9.271730494076557,0.5617547896853625,2.969622385300581,12.8848948720928,-264.9632269090424,47.31772747299668,-128.01413528722784,-4396.868700605522,790.9896078550682,-2235.6798945306236
164.5234941,-9.087241093598239,0.5613972165898728,3.1549358824656264,12.793771120735219,-265.0099193438105,47.32055647011753,-127.9991802688955,-4398.203172987784,791.2279070540366,-2236.3245360591923
164.52853,-8.90202556838204,0.5608969427139758,3.3405451542445963,12.705208597582383,-265.0556817812337,47.32338361036055,-127.983292327285,-4399.537851668135,791.466215762962,-2236.9690871260655
164.533566,-8.716147864469368,0.5602576996375206,3.5263999070297265,12.619241334467302,-265.1005123819962,47.32620828736407,-127.96646934188816,-4400.872784965043,791.7045434353612,-2237.613568625951
164.538602,-8.529676044045921,0.5594858761608388,3.7124480444150585,12.535900184997674,-265.1444069026416,47.32902974513944,-127.9487103919564,-4402.207941671799,791.9428853247265,-2238.2579630485193
164.543638,-8.342682596778245,0.5585905118005795,3.898636251331858,12.455213404825829,-265.18736235119934,47.331847316011775,-127.93001450360477,-4403.5433170667775,792.181241413166,-2238.9022656778047
164.548674,-8.155244632773083,0.5575831999654595,4.084910527398113,12.37720717303918,-265.2293761007569,47.33466037782921,-127.91038097144299,-4404.878906414204,792.41961167954,-2239.5464717936134
164.55371,-7.967443923170277,0.5564779287152534,4.2712165817422445,12.301905958167803,-265.27044591272744,47.33746836682423,-127.88980936202705,-4406.214704966032,792.6579960997186,-2240.190576672872
164.558746,-7.779366730253723,0.5552908723895821,4.457500124323478,12.229332745002202,-265.31056996032464,47.340270789673255,-127.86829951532133,-4407.550707964005,792.8963946469156,-2240.8345755910273
164.563782,-7.591103361780613,0.5540401162194178,4.643707157579298,12.159509200887594,-265.3497468511781,47.343067234506606,-127.84585154469528,-4408.886910641733,793.1348072920599,-2241.478463823395
164.568818,-7.402747452578705,0.5527452961785153,4.829784275583367,12.09245578964407,-265.38797564770795,47.34585738053188,-127.82246583544976,-4410.223308226983,793.3732340042401,-2242.122236646557
164.573854,-7.214395105022121,0.5514271606866483,5.015678916342433,12.028191815950576,-265.4252558838793,47.34864100584345,-127.79814304183783,-4411.559895943985,793.6116747511778,-2242.7658893397124
164.5788899,-7.02614408373516,0.5501070790433922,5.201339555358891,11.966735430161734,-265.46158685618866,47.35141793788195,-127.77288458438305,-4412.896642469661,793.850124764595,-2243.4094044087233
164.5839259,-6.838093196412165,0.5488065269282394,5.386715820768608,11.90810359360132,-265.4969705177943,47.354188277132,-127.74669063838232,-4414.233596117126,794.0885934810439,-2244.052802699133
164.5889619,-6.650341843986866,0.5475465833062099,5.5717584452283475,11.852311918068363,-265.5314071551314,47.35695206680161,-127.71956313750898,-4415.570725572104,794.3270761324294,-2244.696066726139
164.5939979,-6.462989622690519,0.5463474765409436,5.756418969325223,11.799374284771686,-265.5648982766578,47.35970951139515,-127.69150376197871,-4416.908026069186,794.5655726862841,-2245.3391917925946
164.5990339,-6.276135903117929,0.5452282060695385,5.940649252230067,11.749302291608334,-265.5974458923976,47.36246091728701,-127.66251443604925,-4418.245492851802,794.8040831114231,-2245.982173210416
164.6040699,-6.089879402425013,0.5442062312894773,6.124400997086005,11.702104733439246,-265.62905251280586,47.36520668653279,-127.63259732641491,-4419.583121174791,795.0426073784504,-2246.6250063018365
164.6091059,-5.904317782272997,0.5432972023064928,6.307625402237461,11.657787224716653,-265.6597211454764,47.36794730911355,-127.60175484299364,-4420.92090630686,795.281145460211,-2247.2676864005975
164.6141419,-5.719547278123699,0.5425147362035214,6.490272851606873,11.616351876264668,-265.6894552898279,47.37068335382436,-127.56998964146804,-4422.258843533121,795.5196973322198,-2247.910208853208
164.6191779,-5.535662362308653,0.5418702549385065,6.672292587698145,11.577796967965991,-265.71825892992064,47.37341545803589,-127.53730462738723,-4423.596928157531,795.758262973029,-2248.5525690201794
164.6242138,-5.352755443148347,0.5413728709892036,6.853632435505724,11.542116683869807,-265.74613597201096,47.37614426245273,-127.50370362914487,-4424.935128930673,795.996837626927,-2249.1947495269183
164.6292498,-5.170916603652811,0.5410292944138545,7.034238650764108,11.509300980701148,-265.7730924484226,47.378870616231026,-127.46918873619973,-4426.273494347833,796.235430754391,-2249.836771269893
164.6342858,-4.990233393557175,0.54084375281979,7.214055907854983,11.479335601675468,-265.7991331844385,47.38159523975769,-127.43376431035455,-4427.611993211974,796.474037607416,-2250.478616905663
164.6393218,-4.810790673024229,0.5408179214801736,7.39302739223664,11.452202199209058,-265.8242639998086,47.384318928896896,-127.39743432480246,-4428.950620926089,796.7126581792935,-2251.120281863829
164.6443578,-4.632670491065178,0.5409508500002067,7.571094945025543,11.427878515994369,-265.8484911416379,47.387042487949465,-127.36020303885523,-4430.289372923533,796.9512924673406,-2251.7617615947097
164.6493938,-4.45595200469936,0.5412388769398091,7.748199228161647,11.406338592208051,-265.871821270231,47.389766716430074,-127.32207500471195,-4431.628244670192,797.1899404729181,-2252.403051570826
164.6544298,-4.280711466896292,0.5416755618216447,7.9242799118199425,11.387552991063561,-265.89426144452665,47.39249239541434,-127.283055073399,-4432.967231666465,797.4286022013613,-2253.0441472883613
164.6594658,-4.10702230221134,0.5422517106028274,8.099275923294986,11.371489063878002,-265.9158191074739,47.395220273543664,-127.24314839976316,-4434.306329449292,797.6672776618612,-2253.6850442687055
164.6645018,-3.934955281724185,0.5429555650106553,8.273125809907814,11.35811129131109,-265.9365020717879,47.39795105315827,-127.20236044621329,-4435.645533594026,797.9059668672627,-2254.325738059982
164.6695378,-3.764578792589308,0.543773144513056,8.445768182846276,11.347381673204623,-265.9563185065866,47.40068537738366,-127.16069698463468,-4436.98483971624,798.1446698337943,-2254.9662242385916
164.6745738,-3.595959138886661,0.5446886594810167,8.6171421053757,11.339260057610392,-265.9752769253861,47.40342381893942,-127.11816409606595,-4438.324243473535,798.3833865807501,-2255.6064984107916
164.6796098,-3.429160776143929,0.5456849342144089,8.787187350302649,11.333704355202904,-265.9933861756096,47.40616687102858,-127.07476816842312,-4439.663740567228,798.6221171301083,-2256.246556214236
164.6846458,-3.2642464237153757,0.5467438103642055,8.955844581563845,11.330670697724628,-266.01065542927824,47.40891494035728,-127.03051589292708,-4441.003326743986,798.860861506109,-2256.8863933195016
164.6896818,-3.101277055197672,0.5478464912915655,9.123055490024283,11.330113569339035,-266.02709417426803,47.41166834218627,-126.98541425961442,-4442.342997797485,799.099619734814,-2257.5260054316245
164.6947178,-2.9403117591280292,0.5489738628289692,9.288762835672157,11.331985861410201,-266.04271220551806,47.41442729711642,-126.93947055216648,-4443.682749569954,799.3383918436347,-2258.165388291583
164.6997537,-2.7814074515877474,0.5501069184898502,9.45291039840029,11.33623884934141,-266.0575193215058,47.417191874592234,-126.89269327140236,-4445.022551347925,799.5771731191278,-2258.804524988482
164.7047897,-2.624618517028204,0.5512272681908027,9.615442862502555,11.342822116060576,-266.071526489432,47.41996221303374,-126.84508841463612,-4446.362452285275,799.81597307312,-2259.4434367227664
164.7098257,-2.469996470077719,0.5523175801513407,9.776305638810882,11.35168343616672,-266.08474406828384,47.42273819355636,-126.79666504438039,-4447.702421774545,800.0547869927445,-2260.082106657979
164.7148617,-2.317589602101406,0.5533619816083218,9.935444724469034,11.36276873691699,-266.0971829705071,47.42551966489,-126.74743156918343,-4449.042455866826,800.2936149060316,-2260.7205306932506
164.7198977,-2.1674426162003324,0.5543464888269319,10.092806679387047,11.376022208420567,-266.1088543517433,47.428306395829374,-126.69739666955111,-4450.3825506688,800.5324568400521,-2261.3587047707542
164.7249337,-2.0195963755127027,0.555259340515877,10.248338610582064,11.391386417268961,-266.1197695927585,47.43109808474711,-126.64656929511354,-4451.722702343897,800.7713128205351,-2261.9966248770556
164.7299697,-1.87408779505457,0.5560911343817843,10.401988071251328,11.408802309732394,-266.12994028010553,47.43389437078594,-126.59495866187075,-4453.062907113354,801.0101828715376,-2262.6342870444496
164.7350057,-1.7309497840638401,0.556834858687028,10.553702968323178,11.428209214190847,-266.1393781862414,47.436694845738685,-126.54257424994404,-4454.40316125725,801.2490670151843,-2263.27168735232
164.7400417,-1.5902112012257998,0.5574859053145609,10.703431581496817,11.44954495252675,-266.14809524935396,47.439499066087045,-126.48942580179538,-4455.743461115366,801.4879652714552,-2263.9088219284527
164.7450777,-1.4518969070201142,0.558042016272199,10.851122623830209,11.472745958153913,-266.1561035529633,47.4423065651062,-126.43552332035107,-4457.083803087947,801.7268776580341,-2264.545686950341
164.7501136,-1.3160280155831485,0.5585030795353317,10.996725235243161,11.4977472523871,-266.16341516059737,47.445116808895946,-126.38087815192976,-4458.424157020091,801.9657994457185,-2265.1822660084276
164.7551496,-1.1826223210886027,0.558870750975322,11.14018893028511,11.524482303476073,-266.17004267768385,47.4479294304045,-126.32549864364488,-4459.7645726669325,802.20474013615,-2265.8185806652014
164.7601856,-1.0516947678946056,0.5591479648485038,11.281463512160936,11.552882830050184,-266.1759983636928,47.45074390350641,-126.26939665219207,-4461.105019998272,802.4436949956043,-2266.454614611555
164.7652216,-0.9232578653503898,0.5593384380714007,11.420498885186916,11.582878530607461,-266.1812946985439,47.45355977265738,-126.21258320194494,-4462.445495662199,802.6826640322604,-2267.090364236826
164.7702576,-0.7973220112397263,0.5594462364283792,11.557244821278188,11.614396810317674,-266.18594422515383,47.456376601031515,-126.15506956955893,-4463.785996369814,802.9216472520502,-2267.7258259865075
164.7752936,-0.6738957413177626,0.5594754374709179,11.69165085796924,11.647362671800355,-266.18995953880244,47.459193972278165,-126.09686728463909,-4465.1265188954885,803.1606446587533,-2268.3609963635054
164.7803296,-0.5529859643359265,0.5594299056800218,11.823666439945892,11.681698864291244,-266.1933532777557,47.46201149058126,-126.03798813091848,-4466.467060077158,803.3996562541082,-2268.9958719294405
164.7853656,-0.4345982162748206,0.5593131491334743,11.953241338936492,11.717326316901035,-266.19613811507213,47.46482877958628,-125.9784441467267,-4467.80761681649,803.6386820379093,-2269.630449305918
164.7904016,-0.3187369236121553,0.5591282211998386,12.08032631630293,11.754164821946983,-266.1983267516893,47.467645480605306,-125.91824762334394,-4469.148186079022,803.877722008096,-2270.2647251757935
164.7954375,-0.2054056558479759,0.5588776659903254,12.204873884455084,11.792133828868215,-266.1999318789629,47.47046119441444,-125.85741230804773,-4470.488738274339,804.1167714137982,-2270.898683698717
